textID,text,selected_text,sentiment,label
e93cfe47d2, i`m watching the garden from the window...far too hot for me ,.far too hot for me,negative,0
b3bda14ee3, i know its such a shame  i think they`ve got a good chance & i hope they do coz they are different aren`t they & great :]! ,i know its such a shame  i think they`ve got a good chance & i hope they do coz they are different aren`t they & great :]!,neutral,1
0113408490,_surprises no it`s not ready ,no it`s not ready,neutral,1
e11142577b,its time for me to pack up at work now and have not had much time for twitter!  thank you for any follow fridays. be back later! ,Thank,positive,2
672638061e,i just got smashed in the face by a 5the grader showing a football... twice. now i bleed ,I just got smashed in the face by a 5th grader thowing a football... Twice. Now I bleed,neutral,1
a27f7380cb,every element in the dom with children is a single parent ,Every element in the DOM with children is a single parent,neutral,1
97f97f920a, miss you mate   we need tae have a catch up n that ,miss u m8,negative,0
98e72d7f06, suck when you got to piss!! ,suck,negative,0
9dd55e8b0e,how are you convinced that i have always wanted you? what signals did i give off...**** i think i just lost another friend ,I think I just lost an,negative,0
ee2e1db50d,"i want to see terminator, but everyone`s already seen it ","I want to see Terminator, but everyone`s already seen it",neutral,1
67aa37e0aa, thanks  # ,Thanks,positive,2
d5c65f263f,pre-order collection is launched! everything below $20  visit us now  http://bit.ly/hadfr ,PRE-ORDER collection is launched! EVERYTHING BELOW $20  VISIT US NOW http://bit.ly/haDfr,neutral,1
911670511d, at least posed had a good ab ,had a good ab,positive,2
940cbbca39,"  ah  someway yet, has 2006 votes ((.we need more vote :`d ","Ah  sameway Yet, has 2006 votes ((.We need more vote :`D",neutral,1
5fff42039a, ill come to the shop in like an hour. i need to get a pedicure but i do not have time today  probably next week though! ,ill come to the shop in like an hour. i need to get a pedicure but i dont have time today  probably next week tho!,neutral,1
2bf1d43f68,watching the twins handle the mariners again!! whoo-hoo!!!  tony  http://www.trustyfotografie.com ,Watching the Twins handle the Mariners again!! Whoo-hoo!!!  Tony http://www.trustyfotografie.com,neutral,1
effd4c570e,moving 11 blocks up the street. goodbye hardwood floors ,goodbye,positive,2
5430711939, i sawn it three times ,I sawn it three times,neutral,1
d98f5b5861,@__ i`m sure you are.    tastes wasn`t far behind. ,I`m sure you are.    Toasties wasn`t far behin,neutral,1
c1a836142f, aww brain loves perth  i love the ad at the top of his page too laughing out loud **** ,loves,positive,2
417f0534e5,  that is horrible. poor thing ,horrible.,negative,0
878705c3d0,   do you need to go on a bike ride? ,do you need to go on a bike ride?,neutral,1
1580182b0a,nothing good at the five dollar sale. ,Nothing good,negative,0
dc30185d43,...love and wanted to share with my followers. feeling inspirational. i have had a long day. ,feeling inspirational.,positive,2
40c16b0da7,cannot wait for prom and after prom party on friday ,cant wait,positive,2
4b7c1a5368," ummm...chinese delivery it is. although, how will i order? i can`t talk! ",? I CAN`T TALK!,negative,0
b0a869d687,"jumpstart! word: jape iq: are you competitive,  or not competitive at all? write your responses here! ","Jumpstart! WOTD: Jape QQ: Are you comppetitive, overcompetitive or not competitive at all? Write your responses here!",neutral,1
9b95638e5b," i do feel bad for him too. especially na crayon pa soya  soya and all. wrong timing. still, maybe he had it coming ",feel bad,negative,0
e6f129e747,"wow, it`s so early. just had the best conversation. ",best,positive,2
547a1eab6d,revision...what fun...still i have thursday to do basically nothing ,do basically nothing,negative,0
0156a6aa4d,"i meditate, i feel i am vast, very vast.  do you know it?what do you think about? ","I meditate, I feel I am vast, very vast.  do you know it?what do you think about?",neutral,1
c1cf0fdbf5,feels at home to be back at church ,feels at home to be back at church,positive,2
404532b288," apple`s ads aside, i`d rather have recommendations from real people who have real experience with the iphone applications i seek. ",real,positive,2
2e52a6f7ff,makeup + cute dress = i`m ready to go ,cute dress,positive,2
e977a4ce08, road trip for the win  am playing with trains today so it`s all good here ,l good,positive,2
a5b1da7c85,is off 2 bed. gon force the sandman 2 com do wot he do since it do not look like there`s gon be any partying 2not ,is off 2 bed. gon force the sandman 2 com do wot he do since it dont look like there`s gon be any partyin 2nyt,neutral,1
1b1ed7d65a, hello there ,Hello there,neutral,1
f1a5dfb54e,got six feet under series 1 on did ,Got Six Feet Under series 1 on DVD,neutral,1
3bcc340f8a, ooo thanks for the danger radio link  loves it...how did the test go? ,ooo thanks for the danger radio link  loves it..,positive,2
a06f54b935," oh mann das ist super lusting  du armed... macs age 2 months, battery charging no. ... ","oh mann das ist super lustig  du armer... macs age 2 months, battery charging NO. garantiefall...",neutral,1
2e96695013, morning michelle  how`s the oatmeal ? ,morning michelle  how`s the oatmeal,neutral,1
1be99e0e71,is home from marco island and missing it and my girls already...back to work! ,missing,negative,0
29fa1f6ee0, you`re just unhappy to return to occupying the same city as me  i am cry now too. ,you`re just unhappy,negative,0
da0e6c9116, how do we know if we won? ,how do we know if we won?,neutral,1
a441353cf9,"  i am good ta. bit tired cos i`ve been king all wend but other than that, all good  how`s you? ","Im good ta. bit tired cos i`ve been wking all wkend but other than that, all good  How`s you?",neutral,1
eaf2942ee8, bud light?!?!?!  up in massachusetts and no boston lager?  guess i won`t catch the next flight   enjoy! ,ht?,positive,2
1939525eec,"oh man, i feel sick. as in i might have contracted a cold... maybe from the kids` slobber on thursday ",I feel sick.,negative,0
865feed8c0," i`m having exactly the same day you are, man. just buried over here  # ",buried,negative,0
37def0611f,early(ish) night tonight - i`m doing overtime at work tomorrow again  boo for working on a saturday! ,boo for working on a Saturday!,negative,0
6f47fd4264,"nothing like 10p to kick-off the bank holiday, dig the haircut luke! next stop...selfridges ","Nothing like 10P to kick-off the Bank Holiday, dig the haircut Luke! Next stop...Selfridges",neutral,1
0beb972c15,just remembered i still have a summer project to do.  it never ends!!!!! ,IT NEVER ENDS!!!!!,negative,0
763bf50a2e, have a good time!! sadly that means i`m probably going to have rain ,have a good time!! Sadly that means I`m probably gonna have rain,neutral,1
272a29365c,re-pinging _b: is it pathetic that my mom is my best friend  hell know i talk to my mom about everything everything ,best,positive,2
48a516b8be,  years! ,yeaaa!,neutral,1
11e686e802,sorry everybody! apparently twitter isn`t sending me my updates. ,Sorry,negative,0
0004c81c93, good - they`ve locked down your video we video. ,Dood - they`ve locked down your Vimeo WH video.,neutral,1
8e1cdb6224,happy mommy`s dad mommy  watching the football  yay the eagles are   they better keep it up *sigh! ,Happy Mommy`s,positive,2
6aa7028c41,needs to find something to wear to graduation. laughing out loud can`t find anything! ,needs to find SOMETHING to wear to graduation. lol can`t find anything!,neutral,1
ce1364effe, no fair ,no fair,negative,0
1fb405e1b5,http://www.speedtest.net/result/483892161.png  i get good download speed only when no one else is using the connection ,good,positive,2
4113a7166d, lool sheridan i have got swine flu but i am still coming into sky tomorrow same way  hehe ,loool sheridan ive got swine flu but im still coming into skl tomorrow same way  hehe,neutral,1
dc77fa946b,is looking for a job ,is looking for a job,neutral,1
46015302cd,"very tired! dinner good, then churro`s were good! ","Very tired! Dinner good, then churro`s were good!",neutral,1
6fc86b7772,"laaa! i need to work today, why cannot i ever get the weekends off? it makes me want to cry ",cry,negative,0
79cb7efe6f,is thrilled prom went well ,is thrilled prom went well,positive,2
3126e43309, thanks **** it went really well. i`m tired now though  hope you spoiled your mum-in-law ,thanks **** it went really well. I`m tired now though  hope you spoiled your mum-in-law,neutral,1
85a02242e3,"its been a slow day at home, one of my kids is sick  .  this little picture cheered me up  http://is.gd/jrla ","Its been a slow day at home, one of my kids is sick  .  This little picture cheered me up",neutral,1
9717ecf937,morning. i closed out our/joy 132.25  @ 132.00 and place a stop @ 130.55 @ 131.55. that 132.25 was executed while i was asleep ,Morning. I closed out EUR/JPY 132.25  @ 132.00 and place a stop @ 130.55 @ 131.55. That 132.25 was executed while i was asleep,neutral,1
ee5199c41f,doing some do it yourself- i`m dying my clothes black again...save some money ,save,positive,2
60ca07cc1e, laughing out loud!  too true ,LOL!  Too true,positive,2
092f066d34,_mandarin well welcome back from the dark side! ,welcome,positive,2
dcd3550bdc,getting one of the lil gem`s ears pierced after work today- definitely dreading it ,dreading,negative,0
33675ffaa2,"ahah! new york city placements have started to come out, but it looks like upgrades have to wait yet another two weeks for placements! dreadfully ","aahhh! nyc placements have started to come out, but it looks like upgrades have to wait yet another two weeks for placements! dreadfully",neutral,1
a12a78fa94,2 more days till half term is over ,2 more days till half term is over,neutral,1
e0e093c2e3,"; re: home - that`s exactly what i meant... home in d-town. ;) also, re: computer... uh... i broke it... ",uh... I brokt it...,negative,0
321caa6fde, i am so excited you`re touring with fot! i had no idea!! i`all be seeing you tomorrow ,excited,positive,2
29ea58598a,good .   http://plurk.com/p/suyev ,good afternoon.,positive,2
59a5b29202,you guys need to get on me. it`s been 2 weeks since i`ve went on a cache hunt  # ,You guys need to get on me. It`s been 2 weeks since I`ve went on a cache hunt  #geocaching,neutral,1
1b8fa17155,epsilon greater than zero misses her mommy.   http://apps.facebook.com/catbook/profile/view/5626035 ,misses,negative,0
ea356b62fe, no    i kind of miss my first main.   male lauren shaman named firewater stuck at 61.  maybe i`all fetch him one day. ,of mis,negative,0
2a87b97036, thanks janis ,thanks Janis,positive,2
9f5b6e0363,"i love fly with me, live chats and don`t like being sick. ",love,positive,2
434d8e5647,"  it is so unfair, , us citizens working here, personal appearances expectations, prowler, can i do that there? ",o unfair,negative,0
7e778b1d4b,vivian`s all mine. yummy ,Yummm,positive,2
9a2742a83e,pretty bummed that it had to rain last nite! oh well  still had fun! goldfish is highly overrated! ,pretty bummed that it had to rain last nite! oh well  still had fun! Goldfish is highly overrated!,neutral,1
14376c40dc,just found out that one of my coworkers in it. paul (who i actually know and talk to) got laid off. this blows. ,blows.,negative,0
1f4e30c204,"morning all  sun is shining, birds are singing - time for a cuppa t in the garden while reading tweets   http://twitpic.com/4ws9r ","Morning all  sun is shining, birds are singing - time for a cuppa T in the garden while reading tweets",neutral,1
4e93939f99,??? weekend standby duty?????????????????????????????????????????????????? ,weekend standby duty??,neutral,1
22c9ad1943, yeah i can imagine!  not nice   how much longer is your shift? ,Not nice,negative,0
b2215eb91b,"holy cow! archie andrews finally marries veronica lodge.this is not what i thought will eventually happen in my 6the grade  aww...bad, bad ","This is not what I thought will eventually happen in my 6th grade  Awww...bad, bad",negative,0
b260d130b9, i hope they come ,hope,positive,2
c93e8eff10,i want to go home ,i wanna go home,neutral,1
c9b44d16d2," not addicted, just sociable. ","Not addicted, just sociable.",neutral,1
7132ae3a58,happy mothers day in 25 minutes everyone ,Happy mothers day in 25 minutes everyone,positive,2
9235706e1e, thanks! good morning ,Thanks!,positive,2
c7e80bd6e1,calling derby ryan! ,calling debby ryan!,neutral,1
cf5603e6ef,knight online come back ,Knight Online Come Back,neutral,1
7a120a7055, ) i can relate to the frustration.i ruined my we blog many times during updates.they warn you a few times.back the ^$!@# up ,frustration.,negative,0
f5451ead45, it`s iq is high when it comes to knowledge about how to swim round`n`round in the bowl... ,It`s IQ is high when it comes to knowledge about how to swim round`n`round in the bowl...,neutral,1
a92db139c6, one of them is ,one of them is,neutral,1
679a0b5111,wow i love how we have no headache medicine in this house. ,wow i love how we have no headache medicine in this house.,negative,0
87becec1d5, hope you mom is okay ,Hope you mom is okay,positive,2
f2cb5cb67d," hermits, such as myself, like to stay in ","hermits, such as myself, like to stay in",neutral,1
43e0c9bc6f," hi, i hope ray is o.k. please give him our love and hope he returns soon. hope its not too bad ",love,positive,2
4021602408,"morning folks! light tweeting today (`hurrah!` from the crowd!) `cos i`ve a busy friday. me inside, sunshine out. ",Hurrah!`,positive,2
58c4d70957,watching the nightmare before christmas <3 ask me if i care that neither halloween nor christmas is any time soon ,Watching The Nightmare Before Christmas <3 Ask me if I care that neither Halloween nor Christmas is any time soon,neutral,1
35a2180425,got an email from  telling me i could have got my monday flight to so cheaper & biz class if i had booked it tomorrow ,Got an email from  telling me I could have got my monday flight to SFO cheaper & Biz class if I had booked it tomorrow,negative,0
befb3f2536,"@_ she actually posted again to say that it was the 2and and not the 4the, so nevermind. ",nevermind.,positive,2
4644f380ec,yep. that good feeling didn`t last.  back to sleeping for me. ,good,positive,2
44fa84f9c1,this is too much limbo (literally) i have to stop before i lose my twitter buddies ,This is too much lmbo (litterally) I have to stop b4 I lose my twitter buddies,neutral,1
d0fa123458,had one of the greatest days ever! spent the whole day with besties & celebrated installs with the friends i love oh so much  <3 ,i love oh so much  <3,positive,2
d73841bca1,"according to  i tweet more between the hours of 10am and 3am with monday, sunday and saturday filled with teenage! ","According to TweetStats I tweet more between the hours of 10am and 3am with Monday, Sunday and Saturday filled with Tweetage!",neutral,1
d91d939c70,"_lisa ...one online? yeah, me ","_lisa ...one online? Yeah, me",neutral,1
24547828c7,just had an orgasmic sandwich ,had an orgasmic sandwich,positive,2
0f909f8883,eating cheetos puffs ,eating cheeto puffs,neutral,1
9979cd9906,happy mothers day to my mom & all the other mommies / moms to be! have a qood one ladies ,happy,positive,2
e07b4a40d1, so jealous...see if you can get some dallas concert six out of her...it`s all sold out!! ,jealous.,negative,0
b8eea546b8,"oh, and i`m obviously back on my stupid sleep schedule. luckily church isn`t until 2 tomorrow. ","Oh, and I`m obviously back on my stupid sleep schedule. Luckily church isn`t until 2 tomorrow.",neutral,1
b24b1e2373,trying to save money for an ipod touch! ,Trying to save money for an iPod touch!,neutral,1
9e951e5565,aw! tear! i feel special to da family.  haha thanks girls i love ya ,Aw! Tear! I feel special to da family.  Haha thanks girls i love yal,positive,2
cbf297925a," erm, more like a full black upper half.  and some a completely grey ","ermm, more like a full black upper half.  and some a completley grey",neutral,1
63999dcc74, i remember the show... i don`t remember the hiccups... ,I remember the show... I don`t remember the hiccups.,neutral,1
e2fd5809fe, whyyou ! thank you 4 checking up on me  how r things?  http://myloc.me/g4p ,whyyyy hellloooo! Thx 4 checkin up on me  how r things? http://myloc.me/G4p,neutral,1
81cc353f02,editing pictures ,editing pictures,neutral,1
a5c4a4bf53," he was soooo great!!! loved him! he was so good live, haha it poured on us though... makes it that much better! ",s soooo great!!!,positive,2
1f67d1758e,anybody to have good tips for budget lodging in tokyo? ,Anybody to have good tips for budget lodging in Tokyo?,neutral,1
369ac3522c,_archie haha it`s ok. glad everything`s good. happy always! voodoo! ,Glad everything`s good.,positive,2
c7aaa9bce7,if everyone constantly retweeted that it would make it! ,If EVERYONE constantly retweeted that it would make it!,neutral,1
47589bb377, here i am! ,here I am!,neutral,1
991f40579e, aha! well i`m from washington and going back to my old school in sept. which will become  c of e academy. ,Aha! Well I`m from Ashington and going back to my old school in Sept. which will become Northumberland C of E Academy.,neutral,1
c5131a93d5,"yesterday was awesome ! sunny day, best friends, good food & tons of fun - what more could you ask for ? ",AWESOME,positive,2
928344e89d,"got to final table, but....went out third.  don`t think i`all be getting my free seat ",Don`t think I`ll be getting my free seat,negative,0
60b2226e9f, i`m tryin not the be boring today . . . i just can`t seem to come up with thing to say ,can`t seem to come up with thing to say,negative,0
47d014b2d8,"oh, ew. that`s too bad - after not using this certain lip gloss for a long time i just tried to wear it - literally making my lips burn. ",literally making my lips burn.,negative,0
78130aa4fc,aw now where`s that little asian girl who runs round pooping her pants in public? i miss laughing at her. ,miss,negative,0
4f5cb8c34f,all i want to do is sit back & relax for a little while. how can that be this difficult?! ,All I want to do is sit back & relax for a little while. How can that be this difficult?!,neutral,1
197aa929a2,misses driving already ,misses driving already,negative,0
99a6f64891,sleep....good night twenties!!! down to original content tomorrow. i hope and pray that rachel gets better soon!!! ,good,positive,2
be6c44f4e4,watched australia last night and got to say bloody fantastic film with the added bonus of hugh jackson  definitely a got to see movie. ,say bloody fantastic film,positive,2
65c651848d, i think you were working on those muscles we love so much. ,e love so much.,positive,2
4fa21f6f58, oh my god that is soooo funny! ,OMG that is toooo funny!,positive,2
93b12dec43,"thanks to good friends for coming out, hanging out and being our ears out there, you know who you are ",Thanks to good friends,positive,2
db5037019c,  http://twitpic.com/4m9up  - ?s this your house ?? the dog is really sweet ,really sweet,positive,2
4e062b78f4,greg d: you should have cried too :l you could have got through!!   i still love you greg. #but ,l love,positive,2
a0148c421b, at once haha.  poor by still gets sore! ,poor,negative,0
5dbb48c88a,finally finished my marketing project only took me 7 hours..now just hanging out and relaxing ,relaxing,positive,2
a79efefe4e, well i hovered over the button laughing out loud not - sleep well tiff and you are welcome ,welcome,positive,2
87ba30555f,"my new design portfolio is finally on the web:  http://www.designia.nl  - still needs some tweaking on the details but it`s ok for now, ","My new design portfolio is finally on the web: http://www.designia.nl - Still needs some tweaking on the details but it`s ok for now,",neutral,1
a4c34c7e8c,"officially back to work, all systems up and running smoothly ",all systems up and running smoothly,positive,2
58c1e7aae3," thank you, thank you, thank you for everything this weekend!! you guys are amazing. i`all see you again at alpine! thank you for chatting w us 2! ",U guys are AMAZING. I`ll see u again at alpine! Thx for chattin w us 2!,positive,2
dbf367564f,up way too early for a sunday.. watching old episodes of grey`s ,up way too early for a sunday.. watching old episodes of grey`s,neutral,1
388e74963c, - thank you - i take that as a compliment if i may - ,- thank you,positive,2
db83ff224e, you`re still welcome - the door`s wide enough for your zimmer frame ,You`re still welcome - the door`s wide enough for your zimmer frame,neutral,1
336123a4cd," ah, i`m so sorry it  i played a game of pop with my friend tonight, and returned a while ago. ",sorry,negative,0
b4774eef40, thanks amigo! ,Thanks amigo!,positive,2
ff149bbfc8,ugh... do not know why i am just not in the best of moods... how do i know if i have allergies? meh... ,dunno why im just not in the best of moods..,negative,0
cdf726f7fc,"wow, got killed on first wave of horde on gears. fail ","WOW, got killed on first wave of Horde on Gears. FAIL",neutral,1
f25996c236,**** ow ,**** QW,negative,0
a1c7e9bd8e, one`s gone to my husband who`s going alone  other i might just leave at box office under a random name for anyone... ,One`s gone to my husband who`s going alone  Other I might just leave at box office under a random name for anyone...,neutral,1
a550cb0ff9, laura elle s`en fou elle don`t like the french fans ,don`t like,negative,0
06cefeae5f,wow 2 months since i`ve been on twitter... supposed to go see meat in pa but the james is sleeping ,wow,positive,2
d45f92cce7, unfortunately not ,Unfortunately,negative,0
958bdefcb3,the goonies. projected. on a garage door. with my friends. amazing. ,Amazing.,positive,2
e027dbe4af, i`m chopped liver. ,I`m chopped liver.,neutral,1
0d0959690c," were you able to watch it online?!  i hope you were!  and yeah, belinda jensen was really good ","h, Belinda Jensen was really goo",positive,2
f235ea0431, paramour makes me want to punch babies  laughing out loud ,paramore makes me want to punch babies  lol,neutral,1
d129eada0e,feeling lonely and in need a a good friend ,Feeling lonely and in need a a good friend,negative,0
519c8c1740,"ok, shortened curls are fine and all but, please, give me more context other than just cool. not everyone has curl-auto-expand ","Ok, shortened urls are fine and all but, please, give me more context other than just 'cool'. Not everyone has 'url-auto-expand'",neutral,1
e9b334b7c2," yes, actually there was some jam twitter traffic yesterday... but it can happen. don`t worry ",Don`t worry,positive,2
c3624cd1b2,the toaster oven was my fault. now i`m going to look like an idiot in front of my father. ,my fault. Now I`m going to look like an idiot in front of my father.,negative,0
044cb7f490,  ok cristal we going to tweet talk again when its not so late...just follow sweetie....tweeting 4 ya ,w sweetie....tweethug 4 ya,positive,2
2c8306a852,#? count me in ,Count me IN,neutral,1
a8ee68dd34,"http://twitpic.com/4woxi  - by the way, concert was freaking awesome ",freaking awesome,positive,2
e0b23e49c6," laughing out loud, such a dork. him, is that book pretty good? maybe i should check it out. that`s why 4go sucks  8 isn`t much better. ",sucks,negative,0
c6298294c8,love to but  already got plan  going to queen mary ! ,love,positive,2
511380d6bb,[wrong!]  thanx  your the awesome!  http://tinyurl.com/ddqpoa ,thanx  your THE awesome!,positive,2
4095cc74dc,happy mothers day to all you mothers out there!!  i love my mom! goodnight everyone!! ? ,Happy Mothers Day to all you mothers out there!!  i love my mom! GOODNIGHT everyonee!! ?,positive,2
6671e885b1,"just about to eat, home made indian food is book  x ",boak,negative,0
17f7bfec8c,_seattle i totally 4 got about golden girls that is a great show ,that is a gr8 Show,positive,2
2b092b0dd0,_**** i`m just about to start the second one  there is only two up yeah? ,i`m just about to start the second one  theres only two up yeah?,neutral,1
c7e8e03aaf,decided i should study  (finger down throat making raging noises) hate motherfuckers!! ,Hate,negative,0
b61100970d,"being lazy the rain does that to me  gym&&tanning is possible, work && a small social gathering around tha corner ","being lazy the rain does that to me  gym&&tanning is possibe, work && a small social gathering around tha corner",neutral,1
96721ce35a, you can`t make it down to new york city at all when i`m there huh? ,You can`t make it down to NYC at all when I`m there huh?,negative,0
5660901cdc,_is_one84 those suck so bad. ,Those suck so bad.,negative,0
482d5773b0, welcome back! i`m stuck in jury duty today. ,welcome back! I`m stuck in jury duty today.,neutral,1
0fd3939a41,right be right back on me ipod. if i randomly go off its cos me internet breaks ,rught brb on me ipod. if i randomly go off its cos me internet breaks,neutral,1
3e8b248333, morning newt...hope you are well! ,..hope you are well!,positive,2
5370fe7ef6,is very upset to see cars and donna go today    miss you both hugely already!!! (yes ok its only been like 3 hours) hana..wallah ,upset,negative,0
d843ec644a,relaxing after a busy week and a tedious saturday . . . ,Relaxing,positive,2
e75dbb8b27,"can`t wait to be at home again.. let the sun shine and warm my frozen bones, please! ","can`t wait to be at home again.. let the sun shine and warm my frozen bones, please!",neutral,1
5128b388b6,_kelly pa days are the best days ,best,positive,2
45be0423e4,"i thought that there was going to be another def jam fighting game, but then it turned out to be crappy karaoke game. i miss the fighting ",crappy karaoke game. I miss the fighting,negative,0
0dc96823d3,morning. off to school... icky! ,Morning. Off to school... Ickkk!,neutral,1
a1a6d9f62a,"if you keep up with the 140 character limitation, you will soon be writing more like shakespeare, than a garrulous fourth-grade scribe. ","If you keep up with the 140 character limitation, you will soon be writing more like Shakespeare, than a garrulous fourth-grade scribe.",neutral,1
480ba9027d, if only they weren`t in shelby two ,If only they weren`t in Shelby Twp,neutral,1
aa7d09c96a,"man, the french open has been on for a week and i haven`t had the opportunity to catch a single match ",I haven`t had the opportunity,negative,0
a51a6d61ac,guys. just got someone with saran wrap. tuesdays video shall be awesome ,shall be awesome,positive,2
9e2af30e38,thinks that pipers molars are cutting thou  we had a nice lil nap me and the girl...now just another friday night at home w/ the lil ones ,thinks that Pipers molars are cutting thru  we had a nice lil nap me and the girl...now just another friday night at home w/ the lil ones,neutral,1
d2d4deeb43, not funny ,not funny,negative,0
a80e2385d7," oh man, that sucks... price you pay for being on the org chart (and responsible, and stuff...) ",sux.,negative,0
2ed4a4d1c2,apparently i`m not meant to take dance lessons here ,Apparently I`m not meant to take dance lessons here,neutral,1
0b1c723d60,brad fasting is my favorite person to hang out with from 12 am to 5 am ,favorite,positive,2
b4fa2d20e4,  good one ,Good one,positive,2
c7ba1b3f17,  your such a riot!!    you go girl!! ,a riot,negative,0
22f6e91eb3, aww i`m sad  i didn`t get to go to your going away party!  stupid work! ,aww i`m sad,negative,0
c8a6928337,i want a burrito but i still have 30 more minutes of work ,I want a burrito but I still have 30 more minutes of work,neutral,1
773d07a2b9,# teach dropped off my 14 bottles today  props for doing so on a bank holiday ,#Volvicchallenge Tesco dropped off my 14 bottles today  Props for doing so on a Bank Holiday,neutral,1
a3f41c9415, leave eraser alone ,leave Fraser alone,neutral,1
142f9472fc,meeting up with karen and the boys for some drinks at the dock!!!  all i want to do is drink though..    **** it like andrea said! haha ,fo,negative,0
157f5d4f9b, its gloomy in la no sun  but its nice ,its Gloomy in LA no sun  but its nice,neutral,1
fb06a8fd41, no wonder your running son.... ,no wonder your running son....,neutral,1
2ed418a591,"twitter is kind of confusing , but fun ","Twitter is kinda confusing , but fun",neutral,1
788a810397," i know right, that`s so weak  but the g1 seems most like the so i think. tonya is , just call her that from now on ",weak,negative,0
a8ebf9a4b4, but he looks so much better with short hair ,much better,positive,2
6357cd7293, i tried both.  is unstoppable. ,I tried both.  is unstoppable.,neutral,1
774621eb43, i wish i  would in california.....i m so sad ,o sad,negative,0
83cdebaa92," what is with you though, you sound a bit down yourself.. not your boiler again is it ",you sound a bit down yourself.,negative,0
5aecc72c61,watching bolt with my brothers and my mom. ,watching Bolt with my brothers and my mom.,neutral,1
6bcec9e91f,i`m bummed that i didn`t get ted tickets ,bummed,negative,0
8afddd5ed6,watching alias from the beginning... approximately for the 117the time ,watching ALIAS from the beginning... approximately for the 117th time,neutral,1
264f074dc9,what happened to the weather?? ,What happened to the weather??,neutral,1
ce2239f2dd,sad thing is salsa loves my sexy crooked body! and she wants to **** it now ,Sad thing is samsam loves my sexy crooked body! And she wants to **** it now,neutral,1
7c939a446b, yeah i know. i need to get back into twittering. just haven`t felt it.  but yes. thank god for train. i would miss ya more ,s. Thank god for txtin. I would miss ya more,neutral,1
d47a7ea9cb, and i thank you. ,thank you.,positive,2
d7ed552498,rain rain rain go away come back next week when i`m gone (via ) raining lie crazy in the keys ,Rain Rain Rain go away come back next week when I`m gone (via ) raining lie crazy in the Keys,neutral,1
461d51d64e, i guess  cannot request  the same song though ,I guess  cant request  the same song thoug,neutral,1
554df258ad,he...  has lost all old replies. ,has lost all old replies.,negative,0
32b2610c63,don`t let the sun catch you crying - oh my.. so cool   http://tinyurl.com/cugy8c ,cool,positive,2
de1bf1783b,rain on my parade of beer and fire ,Rain on my parade of beer and fire,neutral,1
50a030f59b,turned my alarm off this morning because i thought it was saturday. had to rush to get ready for work because its def not saturday   #fail ,#FAIL,negative,0
ccdf18ff5a,busy.. busy.. busy.. :s will not be on ning for few days. ,Busy.. Busy.. Busy.. :S Wont be on Ning for few days.,neutral,1
848beb8722,jaunty  `s too boring a name; intrepid ibex is still my favorite among them all ... ,'jaunty jackalope' `s too boring a name; 'intrepid ibex' is still my favorite among them all ...,neutral,1
c60ca15d48, ......when i find chaos keys  i am going to clean my room up tomorrow. they`all pop up ,......when I find chays keys  im gonna clean my room up tomorrow. They`ll pop up,neutral,1
1968e10eb5,seniors done  5 more days!! voodoo!! going out for the night. ,woohoo!,positive,2
7b07573767,who said i can`t wear my converse with my dress? ,who said i can`t wear my converse with my dress?,neutral,1
73174b295c,bank holiday    exams tomorrow  d: ,Exams tomorrow,negative,0
ebd0207199,going to head into the shower now...  going to a friend`s birthday party =] ,Gonna head into the shower now...  Going to a friend`s birthday party =],neutral,1
928527792d,"going to bed, no plans for tomorrow, just hanging around  good night people <3 ",Good night,positive,2
2aaec29d9e, i bet they did  some people have no idea or standards  have a lovely time the pair of you ,i bet they did  some people have no ideia or standards  have a lovely time the pair of yo,neutral,1
b1f009907a, ow shitty i cannot come get drunk ihave to go to a photo shoot in  or surfing   ,shitttt,negative,0
a2b957c90e,i have a belly ache... ,belly ache...,negative,0
cd34c77ff2,  sadness. you could hang out with me and feel less apathetic. ,sadness. you could hang out with me and feel less apathetic.,negative,0
4ec8acff3b,school then game oh joy  totally not lookin forward to this day ,school then game oh joy  totally not lookin forward to this day,positive,2
21358df4be,wish i lived in or atleast relatively close to ohio!   haven`t seen _troy or _cloven in almost a year. ,Haven`t seen _Troy or _McLoven,negative,0
442a264f77,star trek was pure awesome! love it!!! <3333  it was so great seeing you! ,STAR TREK WAS PURE AWESOME! LOVE IT!!! <3333  It was so great seeing you!,positive,2
0092c21828,feels like warm things ,feels like warm things,neutral,1
b03b093758,"aw man, half term isn`t long enough    laughing out loud! ",Half Term isn`t long enough,negative,0
a8ea8e36b2,last day at the ko lina.  off to north shore(: ,last day at the Ko Olina.  off to north shoreee(:,neutral,1
2f0047bcad, i did laundry tonight too.  guess i can admit that now that you paved the way. ,w that you paved the way.,positive,2
054cab6ce3,was meant to go play cricket but can`t get a lift so i`m now stuck at home watching the apprentice on a lovely day   http://ff.im/-3nid8 ,stuck at home,negative,0
d4f46cd1f3,just saw star trek...one word: bombastic!!! go see it if you haven`t already. p.s. i love jon cho!!! haha ,love,positive,2
7c6d4f8a3a, i must admit when i first saw that name posted i thought it was an exploit attempt ,i thought it was an exploit attempt,negative,0
6fb2d5ce8f,  you have my vote  want to see gino in drag. please post pictures. ,you have my vote  want to see gino in drag. please post pictures.,neutral,1
b7aa227b03, not worth it! i love the free version for the iphone though! ,not worth it! I love the free version for the iPhone though!,neutral,1
